timestamp;buyer;seller;symbol;currency;price;quantity
24100;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
27000;;;INTARIAN_PEPPER_ROOT;XIRECS;11777.0;4
30800;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
32600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
34100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
34900;;;INTARIAN_PEPPER_ROOT;XIRECS;11773.0;4
37500;;;INTARIAN_PEPPER_ROOT;XIRECS;11760.0;7
37600;;;INTARIAN_PEPPER_ROOT;XIRECS;11759.0;4
37900;;;INTARIAN_PEPPER_ROOT;XIRECS;11759.0;5
40500;;;ASH_COATED_OSMIUM;XIRECS;10000.0;9
47600;;;ASH_COATED_OSMIUM;XIRECS;10001.0;2
48000;;;ASH_COATED_OSMIUM;XIRECS;10011.0;3
48300;;;INTARIAN_PEPPER_ROOT;XIRECS;11754.0;6
49300;;;INTARIAN_PEPPER_ROOT;XIRECS;11761.0;3
50600;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
51000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
51300;;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
51600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
51600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;9
52100;;;ASH_COATED_OSMIUM;XIRECS;9992.0;10
52600;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
54400;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
56500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
57900;;;INTARIAN_PEPPER_ROOT;XIRECS;11752.0;7
57900;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
61000;;;INTARIAN_PEPPER_ROOT;XIRECS;11761.0;5
61700;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
62300;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
62700;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
68100;;;INTARIAN_PEPPER_ROOT;XIRECS;11758.0;3
70400;;;ASH_COATED_OSMIUM;XIRECS;10007.0;8
71300;;;INTARIAN_PEPPER_ROOT;XIRECS;11743.0;6
71300;;;ASH_COATED_OSMIUM;XIRECS;10000.0;3
71700;;;INTARIAN_PEPPER_ROOT;XIRECS;11742.0;7
72100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;8
73400;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
76200;;;INTARIAN_PEPPER_ROOT;XIRECS;11754.0;4
77000;;;INTARIAN_PEPPER_ROOT;XIRECS;11754.0;6
78300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
79500;;;INTARIAN_PEPPER_ROOT;XIRECS;11739.0;7
79600;;;INTARIAN_PEPPER_ROOT;XIRECS;11751.0;8
80500;;;INTARIAN_PEPPER_ROOT;XIRECS;11739.0;6
80800;;;INTARIAN_PEPPER_ROOT;XIRECS;11752.0;5
82000;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
83400;;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
84300;;;INTARIAN_PEPPER_ROOT;XIRECS;11736.0;4
84700;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
85100;;;INTARIAN_PEPPER_ROOT;XIRECS;11737.0;7
86200;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
86500;;;INTARIAN_PEPPER_ROOT;XIRECS;11735.0;7
88200;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
89400;;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
89800;;;INTARIAN_PEPPER_ROOT;XIRECS;11747.0;5
89900;;;INTARIAN_PEPPER_ROOT;XIRECS;11732.0;5
91200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
91500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;7
92000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
93700;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
93800;;;INTARIAN_PEPPER_ROOT;XIRECS;11745.0;7
98100;;;INTARIAN_PEPPER_ROOT;XIRECS;11729.0;4
99000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
100200;;;INTARIAN_PEPPER_ROOT;XIRECS;11726.0;6
102200;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
103300;;;INTARIAN_PEPPER_ROOT;XIRECS;11727.0;6
105200;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
106800;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
107100;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
108000;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
108300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
111100;;;INTARIAN_PEPPER_ROOT;XIRECS;11723.0;7
118000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;7
120200;;;INTARIAN_PEPPER_ROOT;XIRECS;11719.0;7
121300;;;INTARIAN_PEPPER_ROOT;XIRECS;11733.0;3
123000;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
124300;;;INTARIAN_PEPPER_ROOT;XIRECS;11717.0;3
126000;;;INTARIAN_PEPPER_ROOT;XIRECS;11728.0;3
126000;;;ASH_COATED_OSMIUM;XIRECS;10011.0;6
128000;;;ASH_COATED_OSMIUM;XIRECS;10003.0;4
128100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
130100;;;INTARIAN_PEPPER_ROOT;XIRECS;11727.0;6
133100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
133500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;7
134500;;;INTARIAN_PEPPER_ROOT;XIRECS;11712.0;7
137800;;;INTARIAN_PEPPER_ROOT;XIRECS;11710.0;7
139800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
142200;;;INTARIAN_PEPPER_ROOT;XIRECS;11707.0;8
144400;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
145000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
146200;;;INTARIAN_PEPPER_ROOT;XIRECS;11718.0;3
149300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
152400;;;INTARIAN_PEPPER_ROOT;XIRECS;11715.0;5
152800;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
154500;;;INTARIAN_PEPPER_ROOT;XIRECS;11703.0;4
157200;;;INTARIAN_PEPPER_ROOT;XIRECS;11700.0;5
158200;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
160100;;;INTARIAN_PEPPER_ROOT;XIRECS;11711.0;7
160200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;7
163000;;;INTARIAN_PEPPER_ROOT;XIRECS;11710.0;5
166100;;;INTARIAN_PEPPER_ROOT;XIRECS;11710.0;4
168900;;;INTARIAN_PEPPER_ROOT;XIRECS;11710.0;5
170700;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
173800;;;INTARIAN_PEPPER_ROOT;XIRECS;11704.0;4
176200;;;ASH_COATED_OSMIUM;XIRECS;9991.0;4
176700;;;INTARIAN_PEPPER_ROOT;XIRECS;11704.0;5
177300;;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
179300;;;INTARIAN_PEPPER_ROOT;XIRECS;11703.0;6
179800;;;INTARIAN_PEPPER_ROOT;XIRECS;11689.0;6
180200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;7
181600;;;INTARIAN_PEPPER_ROOT;XIRECS;11693.0;6
181800;;;ASH_COATED_OSMIUM;XIRECS;10000.0;2
185600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
186800;;;INTARIAN_PEPPER_ROOT;XIRECS;11694.0;6
190400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;2
193300;;;ASH_COATED_OSMIUM;XIRECS;9990.0;7
194400;;;ASH_COATED_OSMIUM;XIRECS;10004.0;6
199200;;;INTARIAN_PEPPER_ROOT;XIRECS;11680.0;8
200300;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
201900;;;INTARIAN_PEPPER_ROOT;XIRECS;11691.0;7
203900;;;ASH_COATED_OSMIUM;XIRECS;10000.0;9
206700;;;ASH_COATED_OSMIUM;XIRECS;9999.0;3
208300;;;INTARIAN_PEPPER_ROOT;XIRECS;11688.0;3
209200;;;ASH_COATED_OSMIUM;XIRECS;10001.0;5
209600;;;INTARIAN_PEPPER_ROOT;XIRECS;11689.0;6
209700;;;ASH_COATED_OSMIUM;XIRECS;10003.0;8
212700;;;ASH_COATED_OSMIUM;XIRECS;10008.0;8
213000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
213900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
215000;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
215900;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
217100;;;INTARIAN_PEPPER_ROOT;XIRECS;11685.0;3
217500;;;INTARIAN_PEPPER_ROOT;XIRECS;11668.0;6
218500;;;INTARIAN_PEPPER_ROOT;XIRECS;11671.0;5
219100;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
220100;;;INTARIAN_PEPPER_ROOT;XIRECS;11668.0;3
220200;;;INTARIAN_PEPPER_ROOT;XIRECS;11670.0;7
220200;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
222400;;;INTARIAN_PEPPER_ROOT;XIRECS;11681.0;6
223300;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
225000;;;INTARIAN_PEPPER_ROOT;XIRECS;11667.0;8
225600;;;INTARIAN_PEPPER_ROOT;XIRECS;11680.0;8
226700;;;INTARIAN_PEPPER_ROOT;XIRECS;11668.0;4
228600;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
229100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
232500;;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
234400;;;INTARIAN_PEPPER_ROOT;XIRECS;11676.0;4
234600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
234800;;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
235300;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
235500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
236900;;;ASH_COATED_OSMIUM;XIRECS;10000.0;8
238900;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
242700;;;ASH_COATED_OSMIUM;XIRECS;9999.0;4
246600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
247300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
247900;;;INTARIAN_PEPPER_ROOT;XIRECS;11656.0;3
249200;;;INTARIAN_PEPPER_ROOT;XIRECS;11670.0;7
251500;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
252700;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
253400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;3
257300;;;INTARIAN_PEPPER_ROOT;XIRECS;11666.0;4
260900;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
262900;;;ASH_COATED_OSMIUM;XIRECS;10001.0;6
264700;;;INTARIAN_PEPPER_ROOT;XIRECS;11647.0;3
265600;;;ASH_COATED_OSMIUM;XIRECS;10001.0;6
266000;;;INTARIAN_PEPPER_ROOT;XIRECS;11662.0;3
266100;;;ASH_COATED_OSMIUM;XIRECS;10003.0;4
267700;;;INTARIAN_PEPPER_ROOT;XIRECS;11645.0;5
268400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
268600;;;INTARIAN_PEPPER_ROOT;XIRECS;11646.0;4
270000;;;ASH_COATED_OSMIUM;XIRECS;10001.0;8
270500;;;INTARIAN_PEPPER_ROOT;XIRECS;11659.0;3
272800;;;ASH_COATED_OSMIUM;XIRECS;10002.0;2
273300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
273400;;;INTARIAN_PEPPER_ROOT;XIRECS;11657.0;6
275100;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
275900;;;ASH_COATED_OSMIUM;XIRECS;10010.0;9
277100;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
278400;;;INTARIAN_PEPPER_ROOT;XIRECS;11641.0;7
278900;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
279600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;8
280200;;;ASH_COATED_OSMIUM;XIRECS;10001.0;5
281700;;;INTARIAN_PEPPER_ROOT;XIRECS;11640.0;8
282900;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
283200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
286900;;;ASH_COATED_OSMIUM;XIRECS;10007.0;4
289400;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
289900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
290800;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
291600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
292300;;;INTARIAN_PEPPER_ROOT;XIRECS;11648.0;5
292700;;;INTARIAN_PEPPER_ROOT;XIRECS;11648.0;7
293200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
293400;;;INTARIAN_PEPPER_ROOT;XIRECS;11635.0;7
297200;;;INTARIAN_PEPPER_ROOT;XIRECS;11632.0;6
297200;;;ASH_COATED_OSMIUM;XIRECS;10001.0;5
297700;;;INTARIAN_PEPPER_ROOT;XIRECS;11646.0;7
298200;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
298300;;;INTARIAN_PEPPER_ROOT;XIRECS;11645.0;6
301100;;;INTARIAN_PEPPER_ROOT;XIRECS;11644.0;3
301300;;;INTARIAN_PEPPER_ROOT;XIRECS;11631.0;3
301800;;;ASH_COATED_OSMIUM;XIRECS;10002.0;9
308100;;;INTARIAN_PEPPER_ROOT;XIRECS;11640.0;7
311200;;;INTARIAN_PEPPER_ROOT;XIRECS;11638.0;5
311800;;;INTARIAN_PEPPER_ROOT;XIRECS;11626.0;7
312000;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
312300;;;INTARIAN_PEPPER_ROOT;XIRECS;11624.0;3
313000;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
316700;;;INTARIAN_PEPPER_ROOT;XIRECS;11636.0;7
318300;;;INTARIAN_PEPPER_ROOT;XIRECS;11622.0;8
325100;;;INTARIAN_PEPPER_ROOT;XIRECS;11632.0;7
326600;;;INTARIAN_PEPPER_ROOT;XIRECS;11632.0;3
328200;;;INTARIAN_PEPPER_ROOT;XIRECS;11630.0;3
328800;;;INTARIAN_PEPPER_ROOT;XIRECS;11616.0;4
330200;;;INTARIAN_PEPPER_ROOT;XIRECS;11629.0;6
331100;;;INTARIAN_PEPPER_ROOT;XIRECS;11628.0;4
331100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
332600;;;ASH_COATED_OSMIUM;XIRECS;10001.0;3
336500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;9
336900;;;INTARIAN_PEPPER_ROOT;XIRECS;11625.0;3
337200;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
338500;;;INTARIAN_PEPPER_ROOT;XIRECS;11612.0;5
339500;;;INTARIAN_PEPPER_ROOT;XIRECS;11624.0;4
340200;;;INTARIAN_PEPPER_ROOT;XIRECS;11626.0;4
341700;;;INTARIAN_PEPPER_ROOT;XIRECS;11622.0;7
343400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
344600;;;ASH_COATED_OSMIUM;XIRECS;10002.0;8
345800;;;ASH_COATED_OSMIUM;XIRECS;10002.0;7
346200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
348300;;;INTARIAN_PEPPER_ROOT;XIRECS;11622.0;4
348400;;;ASH_COATED_OSMIUM;XIRECS;9997.0;2
349800;;;ASH_COATED_OSMIUM;XIRECS;10002.0;10
350500;;;INTARIAN_PEPPER_ROOT;XIRECS;11619.0;6
350500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
350800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
351100;;;INTARIAN_PEPPER_ROOT;XIRECS;11619.0;6
352000;;;ASH_COATED_OSMIUM;XIRECS;10006.0;10
352100;;;ASH_COATED_OSMIUM;XIRECS;10001.0;10
353300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
357700;;;INTARIAN_PEPPER_ROOT;XIRECS;11608.0;6
358300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;9
359700;;;INTARIAN_PEPPER_ROOT;XIRECS;11631.0;3
359700;;;ASH_COATED_OSMIUM;XIRECS;9992.0;9
360400;;;INTARIAN_PEPPER_ROOT;XIRECS;11631.0;6
361500;;;INTARIAN_PEPPER_ROOT;XIRECS;11636.0;5
361800;;;INTARIAN_PEPPER_ROOT;XIRECS;11635.0;8
362600;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
362700;;;ASH_COATED_OSMIUM;XIRECS;10009.0;8
363900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;10
364400;;;INTARIAN_PEPPER_ROOT;XIRECS;11632.0;6
364600;;;INTARIAN_PEPPER_ROOT;XIRECS;11632.0;5
364900;;;ASH_COATED_OSMIUM;XIRECS;10001.0;10
365100;;;ASH_COATED_OSMIUM;XIRECS;10000.0;4
366400;;;INTARIAN_PEPPER_ROOT;XIRECS;11650.0;3
366500;;;INTARIAN_PEPPER_ROOT;XIRECS;11651.0;4
367200;;;INTARIAN_PEPPER_ROOT;XIRECS;11639.0;5
368200;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
369300;;;INTARIAN_PEPPER_ROOT;XIRECS;11647.0;4
369800;;;ASH_COATED_OSMIUM;XIRECS;9999.0;9
371600;;;INTARIAN_PEPPER_ROOT;XIRECS;11655.0;4
371700;;;INTARIAN_PEPPER_ROOT;XIRECS;11654.0;5
372600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
373800;;;ASH_COATED_OSMIUM;XIRECS;10001.0;5
374900;;;INTARIAN_PEPPER_ROOT;XIRECS;11665.0;3
376600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
377600;;;INTARIAN_PEPPER_ROOT;XIRECS;11672.0;7
378800;;;ASH_COATED_OSMIUM;XIRECS;10000.0;8
380500;;;INTARIAN_PEPPER_ROOT;XIRECS;11696.0;4
381100;;;INTARIAN_PEPPER_ROOT;XIRECS;11698.0;5
381300;;;INTARIAN_PEPPER_ROOT;XIRECS;11684.0;7
381600;;;INTARIAN_PEPPER_ROOT;XIRECS;11700.0;4
386800;;;INTARIAN_PEPPER_ROOT;XIRECS;11716.0;5
388900;;;INTARIAN_PEPPER_ROOT;XIRECS;11710.0;3
392700;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
392900;;;INTARIAN_PEPPER_ROOT;XIRECS;11720.0;6
395300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
395800;;;INTARIAN_PEPPER_ROOT;XIRECS;11747.0;4
396600;;;INTARIAN_PEPPER_ROOT;XIRECS;11734.0;5
399700;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
404300;;;INTARIAN_PEPPER_ROOT;XIRECS;11771.0;6
407500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
409900;;;INTARIAN_PEPPER_ROOT;XIRECS;11789.0;5
409900;;;INTARIAN_PEPPER_ROOT;XIRECS;11789.0;5
412500;;;INTARIAN_PEPPER_ROOT;XIRECS;11786.0;7
412500;;;INTARIAN_PEPPER_ROOT;XIRECS;11786.0;5
416100;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
416900;;;INTARIAN_PEPPER_ROOT;XIRECS;11800.0;5
418400;;;ASH_COATED_OSMIUM;XIRECS;9993.0;10
420500;;;INTARIAN_PEPPER_ROOT;XIRECS;11827.0;4
420600;;;INTARIAN_PEPPER_ROOT;XIRECS;11823.0;8
421100;;;ASH_COATED_OSMIUM;XIRECS;9999.0;3
421500;;;ASH_COATED_OSMIUM;XIRECS;10004.0;3
422900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
423200;;;ASH_COATED_OSMIUM;XIRECS;9999.0;7
423200;;;ASH_COATED_OSMIUM;XIRECS;9999.0;3
424600;;;INTARIAN_PEPPER_ROOT;XIRECS;11824.0;3
426500;;;INTARIAN_PEPPER_ROOT;XIRECS;11844.0;3
428400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;2
428500;;;INTARIAN_PEPPER_ROOT;XIRECS;11836.0;5
428500;;;INTARIAN_PEPPER_ROOT;XIRECS;11836.0;5
428900;;;INTARIAN_PEPPER_ROOT;XIRECS;11850.0;7
431800;;;ASH_COATED_OSMIUM;XIRECS;9988.0;3
432500;;;ASH_COATED_OSMIUM;XIRECS;9990.0;3
433100;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
434200;;;INTARIAN_PEPPER_ROOT;XIRECS;11855.0;6
437800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
439600;;;INTARIAN_PEPPER_ROOT;XIRECS;11885.0;6
440700;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
443100;;;ASH_COATED_OSMIUM;XIRECS;9990.0;9
443600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
447200;;;INTARIAN_PEPPER_ROOT;XIRECS;11896.0;6
447500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
450800;;;INTARIAN_PEPPER_ROOT;XIRECS;11908.0;6
451500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;8
452300;;;INTARIAN_PEPPER_ROOT;XIRECS;11926.0;7
452700;;;ASH_COATED_OSMIUM;XIRECS;9992.0;8
453100;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
453200;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
454800;;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
456100;;;INTARIAN_PEPPER_ROOT;XIRECS;11924.0;3
458400;;;INTARIAN_PEPPER_ROOT;XIRECS;11944.0;5
460200;;;INTARIAN_PEPPER_ROOT;XIRECS;11952.0;6
460300;;;INTARIAN_PEPPER_ROOT;XIRECS;11937.0;4
461400;;;INTARIAN_PEPPER_ROOT;XIRECS;11941.0;5
461400;;;INTARIAN_PEPPER_ROOT;XIRECS;11941.0;5
461500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
461800;;;ASH_COATED_OSMIUM;XIRECS;10001.0;10
462100;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
463000;;;INTARIAN_PEPPER_ROOT;XIRECS;11947.0;4
464900;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
465100;;;INTARIAN_PEPPER_ROOT;XIRECS;11954.0;6
468900;;;INTARIAN_PEPPER_ROOT;XIRECS;11978.0;6
469200;;;INTARIAN_PEPPER_ROOT;XIRECS;11963.0;7
469800;;;INTARIAN_PEPPER_ROOT;XIRECS;11968.0;6
470400;;;INTARIAN_PEPPER_ROOT;XIRECS;11970.0;7
470500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
471000;;;INTARIAN_PEPPER_ROOT;XIRECS;11985.0;5
472200;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
472200;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
475700;;;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;4
478800;;;INTARIAN_PEPPER_ROOT;XIRECS;11997.0;4
478900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
479000;;;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;5
479600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
487700;;;INTARIAN_PEPPER_ROOT;XIRECS;12037.0;4
490000;;;ASH_COATED_OSMIUM;XIRECS;10002.0;3
490100;;;ASH_COATED_OSMIUM;XIRECS;10005.0;3
492500;;;ASH_COATED_OSMIUM;XIRECS;10008.0;9
493400;;;INTARIAN_PEPPER_ROOT;XIRECS;12057.0;3
495500;;;INTARIAN_PEPPER_ROOT;XIRECS;12063.0;6
496200;;;INTARIAN_PEPPER_ROOT;XIRECS;12065.0;5
496300;;;ASH_COATED_OSMIUM;XIRECS;10000.0;4
496300;;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
496800;;;INTARIAN_PEPPER_ROOT;XIRECS;12055.0;8
497500;;;ASH_COATED_OSMIUM;XIRECS;10001.0;5
497900;;;INTARIAN_PEPPER_ROOT;XIRECS;12070.0;6
498000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
499500;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
499500;;;ASH_COATED_OSMIUM;XIRECS;9991.0;10
500200;;;INTARIAN_PEPPER_ROOT;XIRECS;12080.0;7
500600;;;ASH_COATED_OSMIUM;XIRECS;10000.0;2
501500;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
505400;;;ASH_COATED_OSMIUM;XIRECS;9993.0;9
505600;;;INTARIAN_PEPPER_ROOT;XIRECS;12083.0;3
506100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
509900;;;INTARIAN_PEPPER_ROOT;XIRECS;12096.0;3
510200;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
512300;;;INTARIAN_PEPPER_ROOT;XIRECS;12116.0;3
512900;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
513700;;;INTARIAN_PEPPER_ROOT;XIRECS;12111.0;6
516300;;;INTARIAN_PEPPER_ROOT;XIRECS;12117.0;8
518900;;;ASH_COATED_OSMIUM;XIRECS;9991.0;5
520300;;;INTARIAN_PEPPER_ROOT;XIRECS;12129.0;5
520900;;;INTARIAN_PEPPER_ROOT;XIRECS;12144.0;7
521700;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
522300;;;INTARIAN_PEPPER_ROOT;XIRECS;12148.0;6
525000;;;INTARIAN_PEPPER_ROOT;XIRECS;12142.0;4
527600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
